invoice_id,invoice_date,customer_id,domestic_sale,item_types_purchased,total_quantity,total_price
545058,2/27/11 13:03,13767.0,True,12,169,317.87
545059,2/27/11 13:04,14157.0,True,39,199,277.17
545060,2/27/11 13:47,15547.0,True,63,270,406.74
545061,2/27/11 13:52,15547.0,True,1,1,14.95
545062,2/27/11 14:07,12748.0,True,67,102,275.25
545063,2/27/11 14:26,14606.0,True,36,47,134.72
545064,2/27/11 14:29,13636.0,True,11,65,154.5
545065,2/27/11 14:43,12431.0,False,10,217,412.55
545066,2/27/11 14:44,13610.0,True,43,107,239.17
545067,2/27/11 14:49,17894.0,True,29,64,258.4
545069,2/27/11 15:25,14745.0,True,7,188,240.6
545070,2/27/11 15:42,16493.0,True,8,168,240.0
545071,2/27/11 15:59,15996.0,True,33,120,222.29
545072,2/28/11 8:43,12781.0,False,15,346,549.26
545073,2/28/11 9:26,14036.0,True,38,268,626.65
545074,2/28/11 9:28,17655.0,True,12,278,306.70000000000005
545075,2/28/11 9:33,14211.0,True,20,168,319.9
545076,2/28/11 9:43,15235.0,True,9,147,147.9
545077,2/28/11 10:07,14616.0,True,1,24,10.08
545078,2/28/11 10:15,,True,126,186,899.96
545079,2/28/11 10:30,18283.0,True,30,59,102.9
545080,2/28/11 10:33,13004.0,True,24,301,301.91
545081,2/28/11 10:35,16057.0,True,40,217,683.98
545082,2/28/11 10:37,16992.0,True,26,228,421.6
545083,2/28/11 10:40,15724.0,True,5,31,103.65
545084,2/28/11 10:55,12458.0,False,19,270,441.92
545085,2/28/11 11:19,15039.0,True,72,444,928.08
545086,2/28/11 11:43,12678.0,False,13,214,353.43
545087,2/28/11 11:46,16422.0,True,8,467,513.45
545103,2/28/11 11:57,15039.0,True,1,2,11.9
545105,2/28/11 11:58,12598.0,False,26,316,720.86
545127,2/28/11 12:04,,True,1,-50,0.0
545135,2/28/11 12:06,,True,1,-30,0.0
545140,2/28/11 12:08,12464.0,False,3,15,149.95
545148,2/28/11 12:14,13675.0,True,15,204,308.44
545149,2/28/11 12:19,15062.0,True,13,101,251.9
545150,2/28/11 12:27,14227.0,True,46,385,736.7
545151,2/28/11 12:46,16668.0,True,3,84,50.76
545152,2/28/11 12:47,15227.0,True,14,208,306.84
545153,2/28/11 12:57,16667.0,True,21,78,203.35
545154,2/28/11 13:09,12921.0,True,27,206,425.5
545155,2/28/11 13:25,14527.0,True,11,20,122.0
545156,2/28/11 13:27,13509.0,True,12,260,209.32
545157,2/28/11 13:27,14239.0,True,12,150,205.38
545158,2/28/11 13:28,15874.0,True,5,52,584.35
545159,2/28/11 13:31,12748.0,True,4,17,13.05
545160,2/28/11 13:31,,True,5,5,48.0
545161,2/28/11 13:34,16187.0,True,9,124,195.0
545162,2/28/11 13:35,16187.0,True,22,247,480.9
545163,2/28/11 13:39,16607.0,True,13,139,216.05
545164,2/28/11 13:40,16458.0,True,11,98,173.7
545165,2/28/11 13:41,16339.0,True,20,23,109.95
545166,2/28/11 14:03,17027.0,True,42,88,239.13
545170,2/28/11 14:15,14078.0,True,7,34,170.04999999999998
545176,2/28/11 14:19,,True,50,88,764.12
545180,2/28/11 14:42,12728.0,False,12,73,200.72
545181,2/28/11 14:45,12509.0,False,7,55,176.5
545182,2/28/11 14:48,14046.0,True,14,460,154.99
545183,2/28/11 14:59,15570.0,True,18,100,314.90000000000003
545184,2/28/11 15:00,13292.0,True,14,133,249.57
545185,2/28/11 15:04,16027.0,True,1,144,79.2
545186,2/28/11 15:05,17841.0,True,47,114,229.9
545187,2/28/11 15:18,16427.0,True,4,84,109.8
545188,2/28/11 15:19,14056.0,True,131,372,598.96
545190,2/28/11 15:32,15656.0,True,15,89,242.95
545191,2/28/11 15:39,12811.0,False,14,104,240.25
545213,2/28/11 16:36,16518.0,True,11,124,190.7
545214,2/28/11 16:39,17165.0,True,10,100,158.68
545215,2/28/11 16:47,,True,225,573,1995.37
545216,2/28/11 16:50,,True,179,369,1520.38
545217,2/28/11 16:59,,True,167,356,1420.78
545218,2/28/11 17:01,17462.0,True,14,155,463.41
545219,2/28/11 17:04,,True,1,-36,0.0
545220,3/1/11 8:30,14620.0,True,15,73,235.35
545221,3/1/11 8:35,14740.0,True,30,260,521.1
545222,3/1/11 8:49,13880.0,True,9,94,200.1
545223,3/1/11 8:58,16462.0,True,1,4,34.0
545224,3/1/11 9:03,17068.0,True,11,86,182.7
545225,3/1/11 9:22,12971.0,True,3,136,161.8
545226,3/1/11 9:33,12428.0,False,95,852,1943.4
545227,3/1/11 9:35,12428.0,False,98,1273,2474.62
545228,3/1/11 9:47,16078.0,True,1,16,79.2
545229,3/1/11 9:52,16915.0,True,3,18,54.3
545230,3/1/11 9:55,,True,6,12,55.36
545231,3/1/11 10:08,15194.0,True,12,255,307.62
545232,3/1/11 10:19,15676.0,True,61,555,897.8
545233,3/1/11 10:25,18044.0,True,10,100,72.12
545234,3/1/11 10:26,18075.0,True,12,109,256.85
545235,3/1/11 10:31,12683.0,False,17,247,352.2
545236,3/1/11 10:32,,True,1,-15,0.0
545237,3/1/11 10:38,15709.0,True,6,121,133.25
545238,3/1/11 11:02,15241.0,True,28,434,395.33
545276,3/1/11 11:30,12933.0,True,8,65,110.75
545279,3/1/11 11:36,17811.0,True,7,53,122.5
545287,3/1/11 11:42,15971.0,True,1,60,117.0
545288,3/1/11 11:48,15311.0,True,33,1003,1390.06
545289,3/1/11 11:55,14732.0,True,30,242,470.88
545290,3/1/11 12:01,14688.0,True,18,114,210.3
545294,3/1/11 12:07,17965.0,True,33,298,313.58
545295,3/1/11 12:09,12709.0,False,14,384,762.5
545299,3/1/11 12:19,,True,1,1,4.95
545300,3/1/11 12:24,15092.0,True,19,116,323.16
545301,3/1/11 12:26,12679.0,False,42,333,794.06
545302,3/1/11 12:46,14506.0,True,38,107,297.16
545303,3/1/11 12:48,15319.0,True,16,175,204.5
545304,3/1/11 12:51,16212.0,True,30,151,498.15
545305,3/1/11 12:58,15257.0,True,7,46,317.15
545306,3/1/11 13:04,17027.0,True,2,6,13.2
545308,3/1/11 13:19,14656.0,True,29,40,133.11
545309,3/1/11 13:40,13884.0,True,7,49,138.15
545310,3/1/11 13:45,15456.0,True,5,21,17.67
545311,3/1/11 13:45,15660.0,True,9,108,155.0
545312,3/1/11 13:51,15456.0,True,29,205,186.33
545313,3/1/11 13:55,15953.0,True,10,135,242.03
545314,3/1/11 14:11,12866.0,False,26,171,559.12
545315,3/1/11 14:14,,True,24,34,231.06
545316,3/1/11 14:14,,True,17,18,116.79
545317,3/1/11 14:14,,True,49,77,580.41
545318,3/1/11 14:26,14676.0,True,11,504,556.32
545319,3/1/11 14:42,16839.0,True,4,152,412.32
545320,3/1/11 14:47,14156.0,False,6,669,2541.15
545321,3/1/11 14:53,12747.0,True,12,146,310.78
545322,3/1/11 14:56,13599.0,True,15,349,580.57
545323,3/1/11 14:57,12352.0,False,5,26,144.35
545324,3/1/11 14:58,13110.0,True,27,68,268.6
545325,3/1/11 15:01,16525.0,True,4,322,329.34000000000003
545326,3/1/11 15:12,14560.0,True,2,5,34.75
545327,3/1/11 15:16,13166.0,True,41,216,417.2
545328,3/1/11 15:47,16389.0,True,6,59,119.65
545331,3/1/11 15:49,17961.0,True,1,2,2.5
545332,3/1/11 15:52,12352.0,False,3,3,840.3
545333,3/1/11 16:22,,True,160,429,1734.52
545334,3/1/11 16:34,15750.0,True,48,257,272.05
545336,3/1/11 16:53,12428.0,False,1,2,551.2
545337,3/1/11 17:28,15984.0,True,35,123,234.35
545338,3/1/11 17:32,17449.0,True,51,156,338.34
545339,3/2/11 8:26,14292.0,True,19,228,463.0
545340,3/2/11 8:41,15416.0,True,69,786,1375.24
545341,3/2/11 9:03,17949.0,True,1,150,1642.5
545342,3/2/11 9:04,13497.0,True,10,109,194.55
545343,3/2/11 9:05,15733.0,True,10,62,162.3
545344,3/2/11 9:24,16678.0,True,18,182,312.18
545345,3/2/11 9:33,14180.0,True,16,41,382.1
545346,3/2/11 9:49,12834.0,True,18,110,312.38
545347,3/2/11 10:20,13094.0,True,1,72,76.32000000000001
545348,3/2/11 10:49,12913.0,True,4,87,134.97
545349,3/2/11 11:07,18118.0,True,34,146,172.6
545377,3/2/11 11:32,14606.0,True,37,62,122.07
545398,3/2/11 11:43,13722.0,True,46,958,1463.47
545399,3/2/11 11:48,14934.0,False,39,459,828.84
545400,3/2/11 12:03,17048.0,True,23,281,501.99
545401,3/2/11 12:03,,True,1,-5,0.0
545402,3/2/11 12:07,,True,1,-33,0.0
545408,3/2/11 12:10,15067.0,True,35,335,848.05
545410,3/2/11 12:18,16670.0,True,40,371,615.33
545411,3/2/11 12:21,16128.0,True,20,174,388.3
545412,3/2/11 12:24,15061.0,True,7,203,597.8100000000001
545413,3/2/11 12:24,15061.0,True,3,750,255.0
545414,3/2/11 12:43,12980.0,True,1,24,838.8000000000001
545415,3/2/11 13:03,15641.0,True,31,309,453.79
545416,3/2/11 13:35,17770.0,True,21,231,603.17
545417,3/2/11 13:42,15622.0,True,29,222,576.0
545418,3/2/11 13:56,14473.0,True,1,10,85.0
545419,3/2/11 14:16,15104.0,True,28,220,374.64
545423,3/2/11 14:34,15643.0,True,23,176,337.1
545424,3/2/11 14:34,,True,1,4,3.8
545425,3/2/11 14:39,16792.0,True,11,43,100.43
545426,3/2/11 14:41,15189.0,True,6,82,276.66
545427,3/2/11 14:41,16792.0,True,1,1,9.95
545428,3/2/11 14:43,14239.0,True,22,148,430.5
545429,3/2/11 14:46,15031.0,True,24,67,150.83
545430,3/2/11 14:50,15636.0,True,8,82,306.7
545431,3/2/11 14:58,12873.0,True,4,128,374.0
545433,3/2/11 15:15,17923.0,True,1,50,207.50000000000003
545435,3/2/11 15:28,16217.0,True,11,60,183.0
545441,3/2/11 16:17,14657.0,True,14,62,108.32
545445,3/2/11 16:26,17738.0,True,41,292,779.92
545447,3/2/11 16:34,17426.0,True,66,546,1193.88
545448,3/2/11 16:35,12753.0,False,1,6,15.3
545459,3/2/11 17:21,17576.0,True,16,151,151.07
545460,3/2/11 17:32,13230.0,True,80,137,281.43
545461,3/3/11 8:24,14388.0,True,22,219,401.45
545462,3/3/11 8:24,17567.0,True,29,348,535.38
545463,3/3/11 8:36,13784.0,True,3,57,96.75
545464,3/3/11 9:10,,True,193,434,1749.57
545465,3/3/11 9:25,16957.0,True,4,64,114.84
545466,3/3/11 9:26,18102.0,True,1,200,1396.0
545467,3/3/11 9:39,15304.0,True,4,15,105.45
545468,3/3/11 9:41,16571.0,True,29,378,436.68
545469,3/3/11 10:09,17646.0,True,18,85,345.85
545470,3/3/11 10:26,14483.0,True,9,97,137.1
545471,3/3/11 10:34,15087.0,True,15,470,306.94
545474,3/3/11 10:55,16709.0,True,31,363,1120.53
545475,3/3/11 10:59,12415.0,False,82,10272,16726.84
545477,3/3/11 11:07,14573.0,True,16,28,134.5
545503,3/3/11 11:34,15719.0,True,29,78,183.65
545505,3/3/11 11:40,17856.0,True,5,347,482.81
545512,3/3/11 12:00,17389.0,True,5,42,124.68
545514,3/3/11 12:06,15053.0,True,20,257,222.65
545515,3/3/11 12:06,12727.0,False,28,317,534.76
545517,3/3/11 12:20,12727.0,False,2,25,38.4
545518,3/3/11 12:24,18218.0,True,16,358,309.38
545519,3/3/11 12:27,16159.0,True,14,236,348.2
545521,3/3/11 12:30,17995.0,True,2,133,76.1
545522,3/3/11 12:35,15596.0,True,17,149,303.03
545523,3/3/11 12:41,14524.0,True,42,72,210.05
545524,3/3/11 12:53,17374.0,True,12,29,191.95
545526,3/3/11 13:14,17789.0,True,14,74,225.9
545530,3/3/11 13:45,17416.0,True,98,1345,2114.71
545533,3/3/11 14:04,12524.0,False,23,343,475.44
545534,3/3/11 14:05,17652.0,True,13,98,222.3
545535,3/3/11 14:09,13199.0,True,2,96,73.92
545536,3/3/11 14:12,12417.0,False,19,126,410.0
545543,3/3/11 14:43,13476.0,True,29,164,727.6
545544,3/3/11 14:56,14057.0,True,20,459,294.33
545545,3/3/11 15:02,17841.0,True,49,87,187.11
545546,3/3/11 15:03,,True,1,-150,0.0
545547,3/3/11 15:07,,True,1,-391,0.0
545548,3/3/11 15:08,,True,1,-87,0.0
545549,3/3/11 15:10,,True,1,-61,0.0
545550,3/3/11 15:11,18041.0,True,7,203,148.49
545551,3/3/11 15:11,,True,1,20,0.0
545552,3/3/11 15:11,,True,1,-20,0.0
545553,3/3/11 15:12,,True,1,16,0.0
545554,3/3/11 15:12,,True,1,-70,0.0
545555,3/3/11 15:17,17757.0,True,20,57,137.62
545557,3/3/11 15:30,12500.0,False,5,193,249.84
545558,3/3/11 15:31,17873.0,True,11,302,485.78
545559,3/3/11 15:31,15005.0,True,52,138,288.47
545560,3/3/11 16:12,,True,1,-2,0.0
545561,3/3/11 16:12,,True,1,-9,0.0
545562,3/3/11 16:12,,True,1,-5,0.0
545563,3/3/11 16:13,,True,1,-22,0.0
545564,3/3/11 16:13,,True,1,-9,0.0
545565,3/3/11 16:14,,True,1,-10,0.0
545566,3/3/11 16:14,,True,1,-9,0.0
545567,3/3/11 16:14,,True,1,-3,0.0
545568,3/3/11 16:22,,True,225,522,1799.38
545570,3/3/11 16:28,12817.0,False,4,53,166.04
545571,3/3/11 16:34,17700.0,True,36,319,602.61
545573,3/3/11 16:58,15393.0,True,8,94,124.1
545574,3/3/11 18:16,13959.0,True,18,80,122.7
545575,3/3/11 18:28,13014.0,True,11,146,515.38
545576,3/3/11 18:46,15611.0,True,3,13,99.75
545577,3/3/11 19:18,14702.0,True,14,47,161.5
545578,3/3/11 19:21,13715.0,True,8,95,137.49
545579,3/4/11 8:10,17508.0,False,22,289,387.31
545580,3/4/11 8:43,13931.0,True,20,211,378.21
545581,3/4/11 9:03,,True,14,232,733.78
545582,3/4/11 9:05,13694.0,True,23,1976,3547.34
545583,3/4/11 9:08,12553.0,False,16,125,317.25
545584,3/4/11 9:11,,True,1,1,7.95
545585,3/4/11 9:32,12541.0,False,17,288,312.4
545586,3/4/11 9:44,,True,11,43,44.85
545587,3/4/11 9:46,14796.0,True,60,222,282.74
545588,3/4/11 10:03,13382.0,True,15,131,222.99
545589,3/4/11 10:21,17001.0,True,15,178,333.2
545590,3/4/11 10:24,15220.0,True,23,275,316.11
545591,3/4/11 10:28,17581.0,True,22,235,356.9
545592,3/4/11 10:30,17581.0,True,18,125,369.95
545593,3/4/11 10:31,17581.0,True,3,16,102.4
545595,3/4/11 10:39,14570.0,True,20,85,167.91
545596,3/4/11 10:49,14447.0,True,15,136,265.0
545597,3/4/11 10:58,14570.0,True,9,10,50.15
545598,3/4/11 11:16,,True,1,-278,0.0
545599,3/4/11 11:17,,True,1,-140,0.0
545600,3/4/11 11:45,,True,1,-21,0.0
545601,3/4/11 11:49,15827.0,True,9,52,152.00000000000003
545602,3/4/11 11:49,17315.0,True,13,87,109.16
545603,3/4/11 11:49,15827.0,True,2,14,38.1
545630,3/4/11 12:06,14466.0,True,8,108,332.4
545634,3/4/11 12:12,14911.0,False,19,264,308.18
545635,3/4/11 12:14,13557.0,True,16,224,240.68
545636,3/4/11 12:15,16449.0,True,23,237,416.69
545637,3/4/11 12:16,15514.0,True,20,261,292.03
545638,3/4/11 12:26,13113.0,True,9,85,235.91
545644,3/4/11 12:37,16333.0,True,5,3528,1920.48
545645,3/4/11 12:42,12755.0,False,3,3,17.549999999999997
545646,3/4/11 12:42,14779.0,True,6,14,38.0
545647,3/4/11 12:46,12547.0,False,6,109,159.4
545648,3/4/11 13:09,17325.0,True,6,60,96.8
545649,3/4/11 13:14,14995.0,True,37,51,119.31
545651,3/4/11 13:14,,True,1,140,0.0
545652,3/4/11 13:27,16414.0,True,3,16,50.8
545653,3/4/11 13:39,15311.0,True,35,579,935.54
545654,3/4/11 13:46,15681.0,True,17,256,345.68
545655,3/4/11 13:58,14670.0,True,46,69,99.59
545656,3/4/11 13:58,14057.0,True,6,12,99.0
545657,3/4/11 14:02,14911.0,False,56,593,877.31
545658,3/4/11 14:13,14670.0,True,86,268,311.94
545659,3/4/11 14:21,15675.0,True,3,36,45.0
545660,3/4/11 14:28,17191.0,True,37,159,310.77
545661,3/4/11 14:41,15358.0,True,52,739,829.85
545662,3/4/11 14:42,15358.0,True,11,92,208.2
545663,3/4/11 14:52,13491.0,True,13,203,162.07999999999998
545664,3/4/11 15:15,12584.0,False,18,84,463.63
545665,3/4/11 15:20,17535.0,True,13,136,164.4
545666,3/4/11 15:33,,True,1,67,0.0
545667,3/4/11 16:07,,True,187,354,1397.75
545668,3/4/11 17:02,14031.0,True,10,301,532.13
545669,3/6/11 10:05,17243.0,True,10,66,186.9
545670,3/6/11 10:07,15465.0,True,5,65,292.75
545675,3/6/11 10:26,18223.0,True,1,12,15.0
545676,3/6/11 10:26,15034.0,True,6,152,246.76
545680,3/6/11 11:27,15400.0,True,5,190,346.1
545681,3/6/11 11:28,16923.0,True,58,289,655.03
545682,3/6/11 11:39,14701.0,True,40,111,253.79
545683,3/6/11 11:50,14903.0,True,59,234,533.18
545684,3/6/11 11:52,15606.0,True,7,76,279.8
545685,3/6/11 11:55,14499.0,True,44,73,126.02
545686,3/6/11 12:09,18211.0,True,8,56,137.9
545687,3/6/11 12:20,17769.0,True,73,345,508.45
545688,3/6/11 12:42,16033.0,True,61,212,635.17
545690,3/6/11 12:46,13263.0,True,110,185,427.03
545691,3/6/11 12:52,14161.0,True,25,140,263.04
545692,3/6/11 12:58,17428.0,True,15,188,510.7
545693,3/6/11 14:09,16422.0,True,12,746,796.86
545694,3/6/11 14:10,16422.0,True,1,96,120.0
545695,3/6/11 14:15,17050.0,True,87,352,841.37
545696,3/6/11 14:21,15696.0,True,21,112,230.0
545697,3/6/11 14:38,14504.0,True,32,110,147.23
545698,3/6/11 14:44,15572.0,True,15,19,225.14
545699,3/6/11 14:50,15572.0,True,25,196,220.77
545700,3/6/11 14:57,17811.0,True,16,150,166.45
545701,3/6/11 15:17,17107.0,True,65,826,1695.21
545702,3/6/11 15:21,14247.0,True,20,47,136.76999999999998
545703,3/6/11 16:05,,True,1,1,7.95
545704,3/7/11 8:30,16638.0,True,6,23,215.55
545705,3/7/11 9:00,15554.0,True,14,74,217.2
545706,3/7/11 9:10,12712.0,False,9,91,219.3
545707,3/7/11 9:35,13881.0,True,4,506,673.9
545708,3/7/11 9:39,14915.0,True,8,76,142.28
545709,3/7/11 9:49,12708.0,False,18,191,282.66
545710,3/7/11 9:52,13117.0,True,7,72,90.6
545711,3/7/11 9:52,16136.0,True,8,66,159.3
545712,3/7/11 9:52,18280.0,True,10,45,180.6
545713,3/7/11 10:11,,True,120,1365,5307.65
545714,3/7/11 10:12,,True,44,76,504.46
545715,3/7/11 10:13,,True,50,118,786.23
545716,3/7/11 10:15,,True,55,132,912.69
545717,3/7/11 10:15,,True,46,79,638.9399999999999
545718,3/7/11 10:22,12614.0,False,20,76,315.6
545719,3/7/11 10:28,13344.0,True,68,599,1656.15
545721,3/7/11 10:52,15039.0,True,43,264,608.45
545722,3/7/11 11:06,16013.0,True,1,96,475.2000000000001
545725,3/7/11 11:32,16621.0,True,5,47,162.85
545738,3/7/11 11:44,17571.0,True,2,72,75.6
545748,3/7/11 11:52,17381.0,True,14,1476,1588.68
545752,3/7/11 11:54,17381.0,True,3,888,431.28
545759,3/7/11 11:56,16316.0,True,23,204,806.05
545764,3/7/11 12:00,13408.0,True,15,130,294.17
545790,3/7/11 12:12,16316.0,True,1,2,17.0
545797,3/7/11 12:17,16225.0,True,59,176,326.91
545812,3/7/11 12:26,14214.0,True,37,313,638.65
545815,3/7/11 12:26,14012.0,True,11,160,328.8
545819,3/7/11 12:31,16356.0,True,15,44,102.0
545820,3/7/11 12:46,13884.0,True,2,14,40.2
545821,3/7/11 12:50,13001.0,True,27,338,591.02
545822,3/7/11 12:53,13884.0,True,1,2,17.9
545826,3/7/11 13:03,17696.0,True,16,301,318.24
545827,3/7/11 13:03,,True,9,9,24.45
545830,3/7/11 13:10,17634.0,True,51,125,455.04
545832,3/7/11 13:12,,True,2,2,17.9
545835,3/7/11 13:17,17654.0,True,22,41,117.55
545838,3/7/11 13:33,14606.0,True,40,52,106.37
545842,3/7/11 13:37,15498.0,True,30,238,557.0
545845,3/7/11 13:38,12754.0,False,12,12,16.05
545851,3/7/11 13:45,15026.0,True,20,58,108.98
545853,3/7/11 13:50,16517.0,True,17,96,162.7
545854,3/7/11 13:51,14817.0,True,34,374,580.79
545855,3/7/11 13:52,15290.0,True,11,138,246.3
545856,3/7/11 13:54,16225.0,True,4,24,89.70000000000002
545857,3/7/11 13:56,,True,1,-154,0.0
545858,3/7/11 14:00,,True,1,6,24.0
545859,3/7/11 14:10,15498.0,True,16,276,593.9200000000001
545865,3/7/11 14:17,15769.0,True,8,1548,2597.4
545868,3/7/11 14:33,17841.0,True,25,52,145.7
545869,3/7/11 14:45,17162.0,True,13,143,196.45
545870,3/7/11 14:45,17162.0,True,1,6,15.3
545871,3/7/11 14:51,17092.0,True,10,109,134.9
545872,3/7/11 14:51,15752.0,True,90,284,381.75
545873,3/7/11 14:54,13092.0,True,6,22,110.2
545874,3/7/11 15:02,12841.0,True,8,70,79.4
545875,3/7/11 15:18,,True,1,34,0.0
545883,3/7/11 15:40,15974.0,True,9,45,147.95000000000002
545888,3/7/11 16:14,13798.0,True,5,322,416.22
545889,3/7/11 16:14,15291.0,True,1,1,45.0
545890,3/7/11 16:39,16782.0,True,5,24,92.8
545894,3/7/11 17:04,16242.0,True,23,95,211.36
545895,3/7/11 17:14,,True,223,554,2092.33
545896,3/7/11 17:19,15869.0,True,5,118,61.59
545897,3/7/11 17:22,,True,255,577,1762.22
545898,3/7/11 17:23,15869.0,True,10,57,88.05
545899,3/7/11 17:30,17817.0,True,12,25,74.7
545900,3/7/11 17:42,17817.0,True,1,1,195.0
545901,3/7/11 17:52,15834.0,True,164,408,1031.37
545902,3/7/11 17:55,15834.0,True,2,2,250.0
545904,3/8/11 8:52,13468.0,True,7,43,126.65
545905,3/8/11 8:53,15234.0,True,14,196,197.0
545906,3/8/11 9:23,15764.0,True,59,623,1120.93
545907,3/8/11 9:24,15806.0,True,16,274,300.36
545908,3/8/11 9:26,14709.0,True,20,251,461.25
545909,3/8/11 9:45,15819.0,True,41,522,639.64
545910,3/8/11 10:04,14586.0,True,19,444,237.36
545911,3/8/11 10:12,17940.0,True,2,864,181.44
545912,3/8/11 10:33,15944.0,True,6,50,325.1
545913,3/8/11 10:39,16779.0,True,14,220,431.58
545914,3/8/11 11:39,13340.0,True,51,1605,3678.03
545915,3/8/11 11:44,17419.0,True,16,168,329.08
545916,3/8/11 11:46,12528.0,False,13,77,278.13
545918,3/8/11 11:55,16917.0,True,9,232,391.52
545928,3/8/11 11:59,14407.0,True,19,134,357.18
545933,3/8/11 12:04,13908.0,True,28,349,496.0
545937,3/8/11 12:05,12758.0,False,56,1109,1570.19
545945,3/8/11 12:07,16710.0,True,24,72,122.61
545978,3/8/11 12:19,13975.0,True,117,454,678.76
545979,3/8/11 12:30,12748.0,True,26,116,111.0
545980,3/8/11 12:49,14730.0,True,54,154,277.17
545987,3/8/11 12:51,17389.0,True,3,18,105.54
545988,3/8/11 12:52,12662.0,False,19,169,301.4
545989,3/8/11 12:57,14560.0,True,3,32,301.4
545990,3/8/11 13:07,,True,1,-3000,0.0
545991,3/8/11 13:12,15311.0,True,29,565,896.7099999999999
545992,3/8/11 13:21,16927.0,True,3,23,123.35
545993,3/8/11 13:23,13777.0,True,6,199,421.09
545994,3/8/11 13:50,12623.0,False,18,191,305.1
545995,3/8/11 13:54,15023.0,True,70,418,767.84
545996,3/8/11 14:12,14367.0,True,82,480,983.16
545998,3/8/11 14:35,13373.0,True,50,458,987.7
545999,3/8/11 14:44,13089.0,True,58,699,1195.95
546000,3/8/11 14:47,13089.0,True,4,32,72.0
546001,3/8/11 15:03,13854.0,True,4,52,329.36
546002,3/8/11 15:06,,True,1,1,2.55
546003,3/8/11 15:07,16712.0,True,54,155,370.77
546004,3/8/11 15:13,,True,1,1,2.55
546005,3/8/11 15:17,14426.0,True,53,379,794.41
546006,3/8/11 15:22,17639.0,True,7,49,108.5
546007,3/8/11 15:34,,True,189,302,1273.26
546008,3/8/11 15:43,,True,204,422,1572.65
546009,3/8/11 15:45,16426.0,True,11,157,328.37
546010,3/8/11 15:55,,True,1,-19,0.0
546011,3/8/11 16:31,17306.0,True,2,936,367.2000000000001
546013,3/8/11 16:38,16495.0,True,32,165,238.01
546014,3/8/11 16:39,16495.0,True,1,1,8.5
546015,3/8/11 16:48,14336.0,True,29,434,534.4200000000001
546016,3/8/11 17:21,,True,1,-675,0.0
546017,3/8/11 17:23,14507.0,True,28,222,339.36
546018,3/8/11 17:23,,True,1,-600,0.0
546019,3/8/11 17:25,14507.0,True,11,50,39.49
546020,3/8/11 17:27,,True,1,-210,0.0
546021,3/8/11 17:27,,True,1,-345,0.0
546023,3/8/11 17:29,,True,1,-975,0.0
546024,3/8/11 17:31,,True,1,-1200,0.0
546025,3/8/11 17:31,,True,1,-600,0.0
546026,3/8/11 17:43,,True,1,4,0.0
546027,3/9/11 8:09,12759.0,False,27,277,444.8
546028,3/9/11 8:33,17049.0,True,40,314,924.54
546029,3/9/11 8:59,15206.0,True,1,6,17.700000000000003
546030,3/9/11 8:59,14013.0,True,8,90,118.5
546031,3/9/11 9:11,13267.0,True,9,90,201.5
546032,3/9/11 9:11,13267.0,True,6,45,85.15
546033,3/9/11 9:12,13267.0,True,1,2,15.9
546034,3/9/11 9:44,14032.0,True,20,291,309.64
546035,3/9/11 9:50,12924.0,True,7,76,229.8
546036,3/9/11 9:52,14645.0,True,9,78,240.1
546037,3/9/11 10:00,14825.0,True,9,52,247.4
546038,3/9/11 10:19,15071.0,True,12,165,588.6700000000001
546062,3/9/11 10:51,16221.0,True,20,215,148.63
546067,3/9/11 10:58,17450.0,True,4,780,2099.7
546079,3/9/11 11:05,14534.0,True,27,87,188.25
546082,3/9/11 11:25,12971.0,True,2,612,221.4
546083,3/9/11 11:27,12971.0,True,3,50,38.98
546084,3/9/11 11:28,14112.0,True,40,384,617.1
546085,3/9/11 11:32,,True,1,144,0.0
546087,3/9/11 11:35,13026.0,True,5,156,84.36
546088,3/9/11 11:44,12881.0,True,7,21,298.0
546089,3/9/11 11:44,17864.0,True,32,383,208.41
546090,3/9/11 11:48,16525.0,True,7,306,660.34
546091,3/9/11 11:53,14936.0,False,81,944,1576.36
546092,3/9/11 11:54,17138.0,True,24,126,380.5
546096,3/9/11 11:59,15502.0,True,55,1566,1711.06
546100,3/9/11 12:04,16572.0,True,21,202,342.58
546101,3/9/11 12:12,14803.0,True,5,48,188.64
546102,3/9/11 12:12,16316.0,True,1,6,17.700000000000003
546103,3/9/11 12:14,13093.0,True,5,124,304.5
546104,3/9/11 12:19,14527.0,True,11,15,98.7
546105,3/9/11 12:21,14662.0,True,47,238,268.51
546107,3/9/11 12:33,17238.0,True,51,136,233.17
546108,3/9/11 12:35,15529.0,True,60,335,382.86
546109,3/9/11 12:37,,True,2,2,33.9
546110,3/9/11 12:38,17770.0,True,7,32,261.6
546111,3/9/11 12:39,14165.0,True,25,54,122.54
546112,3/9/11 12:44,15769.0,True,1,200,330.0
546113,3/9/11 13:18,14344.0,True,23,157,146.18
546114,3/9/11 13:47,,True,1,47,0.0
546115,3/9/11 13:50,15379.0,True,21,188,371.84
546116,3/9/11 13:53,15367.0,True,36,412,764.58
546117,3/9/11 13:56,16771.0,True,71,353,704.33
546118,3/9/11 14:14,13078.0,True,26,212,846.45
546119,3/9/11 14:22,16945.0,True,19,201,308.98
546120,3/9/11 14:23,16945.0,True,6,104,79.92
546121,3/9/11 14:30,14085.0,True,25,107,155.45
546122,3/9/11 14:32,15581.0,True,15,35,91.54
